Entity,Code,Date,stringency_index
Japan,JPN,01/07/21,49.54
Japan,JPN,01/08/21,49.54
Japan,JPN,01/09/21,49.54
Japan,JPN,01/10/21,49.54
Japan,JPN,01/11/21,49.54
Japan,JPN,01/12/21,49.54
Japan,JPN,01/13/21,49.54
Japan,JPN,01/14/21,49.54
Japan,JPN,01/15/21,49.54
Japan,JPN,01/16/21,49.54
Japan,JPN,01/17/21,49.54
Japan,JPN,01/18/21,49.54
Japan,JPN,01/19/21,49.54
Japan,JPN,01/20/21,49.54
Japan,JPN,01/21/21,49.54
Japan,JPN,01/22/21,49.54
Japan,JPN,01/23/21,49.54
Japan,JPN,01/24/21,49.54
Japan,JPN,01/25/21,49.54
Japan,JPN,01/26/21,49.54
Japan,JPN,01/27/21,49.54
Japan,JPN,01/28/21,49.54
Japan,JPN,01/29/21,49.54
Japan,JPN,01/30/21,49.54
Japan,JPN,01/31/21,49.54
Japan,JPN,02/01/21,49.54
Japan,JPN,02/02/21,49.54
Japan,JPN,02/03/21,49.54
Japan,JPN,02/04/21,49.54
Japan,JPN,02/05/21,49.54
Japan,JPN,02/06/21,49.54
Japan,JPN,02/07/21,49.54
Japan,JPN,02/08/21,49.54
Japan,JPN,02/09/21,49.54
Japan,JPN,02/10/21,49.54
Japan,JPN,02/11/21,49.54
Japan,JPN,02/12/21,49.54
Jordan,JOR,01/01/20,0
Jordan,JOR,01/02/20,0
Jordan,JOR,01/03/20,0
Jordan,JOR,01/04/20,0
Jordan,JOR,01/05/20,0
Jordan,JOR,01/06/20,0
Jordan,JOR,01/07/20,0
Jordan,JOR,01/08/20,0
Jordan,JOR,01/09/20,0
Jordan,JOR,01/10/20,0
Jordan,JOR,01/11/20,0
Jordan,JOR,01/12/20,0
Jordan,JOR,01/13/20,0
Jordan,JOR,01/14/20,0
Jordan,JOR,01/15/20,0
Jordan,JOR,01/16/20,0
Jordan,JOR,01/17/20,0
Jordan,JOR,01/18/20,0
Jordan,JOR,01/19/20,0
Jordan,JOR,01/20/20,0
Jordan,JOR,01/21/20,0
Jordan,JOR,01/22/20,0
Jordan,JOR,01/23/20,0
Jordan,JOR,01/24/20,0
Jordan,JOR,01/25/20,0
Jordan,JOR,01/26/20,0
Jordan,JOR,01/27/20,0
Jordan,JOR,01/28/20,0
Jordan,JOR,01/29/20,0
Jordan,JOR,01/30/20,0
Jordan,JOR,01/31/20,0
Jordan,JOR,02/01/20,0
Jordan,JOR,02/02/20,0
Jordan,JOR,02/03/20,0
Jordan,JOR,02/04/20,0
Jordan,JOR,02/05/20,0
Jordan,JOR,02/06/20,0
Jordan,JOR,02/07/20,0
Jordan,JOR,02/08/20,0
Jordan,JOR,02/09/20,0
Jordan,JOR,02/10/20,0
Jordan,JOR,02/11/20,0
Jordan,JOR,02/12/20,0
Jordan,JOR,02/13/20,0
Jordan,JOR,02/14/20,0
Jordan,JOR,02/15/20,0
Jordan,JOR,02/16/20,0
Jordan,JOR,02/17/20,0
Jordan,JOR,02/18/20,0
Jordan,JOR,02/19/20,0
Jordan,JOR,02/20/20,0
Jordan,JOR,02/21/20,0
Jordan,JOR,02/22/20,0
Jordan,JOR,02/23/20,0
Jordan,JOR,02/24/20,0
Jordan,JOR,02/25/20,0
Jordan,JOR,02/26/20,0
Jordan,JOR,02/27/20,0
Jordan,JOR,02/28/20,0
Jordan,JOR,02/29/20,0
Jordan,JOR,03/01/20,0
Jordan,JOR,03/02/20,0
Jordan,JOR,03/03/20,0
Jordan,JOR,03/04/20,0
Jordan,JOR,03/05/20,11.11
Jordan,JOR,03/06/20,11.11
Jordan,JOR,03/07/20,11.11
Jordan,JOR,03/08/20,11.11
Jordan,JOR,03/09/20,11.11
Jordan,JOR,03/10/20,11.11
Jordan,JOR,03/11/20,11.11
Jordan,JOR,03/12/20,11.11
Jordan,JOR,03/13/20,11.11
Jordan,JOR,03/14/20,11.11
Jordan,JOR,03/15/20,33.33
Jordan,JOR,03/16/20,33.33
Jordan,JOR,03/17/20,33.33
Jordan,JOR,03/18/20,100
Jordan,JOR,03/19/20,100
Jordan,JOR,03/20/20,100
Jordan,JOR,03/21/20,100
Jordan,JOR,03/22/20,100
Jordan,JOR,03/23/20,100
Jordan,JOR,03/24/20,100
Jordan,JOR,03/25/20,100
Jordan,JOR,03/26/20,100
Jordan,JOR,03/27/20,100
Jordan,JOR,03/28/20,100
Jordan,JOR,03/29/20,100
Jordan,JOR,03/30/20,100
Jordan,JOR,03/31/20,100
Jordan,JOR,04/01/20,100
Jordan,JOR,04/02/20,100
Jordan,JOR,04/03/20,100
Jordan,JOR,04/04/20,100
Jordan,JOR,04/05/20,100
Jordan,JOR,04/06/20,100
Jordan,JOR,04/07/20,100
Jordan,JOR,04/08/20,100
Jordan,JOR,04/09/20,100
Jordan,JOR,04/10/20,100
Jordan,JOR,04/11/20,100
Jordan,JOR,04/12/20,100
Jordan,JOR,04/13/20,100
Jordan,JOR,04/14/20,100
Jordan,JOR,04/15/20,100
Jordan,JOR,04/16/20,100
Jordan,JOR,04/17/20,100
Jordan,JOR,04/18/20,100
Jordan,JOR,04/19/20,100
Jordan,JOR,04/20/20,100
Jordan,JOR,04/21/20,96.3
Jordan,JOR,04/22/20,96.3
Jordan,JOR,04/23/20,96.3
Jordan,JOR,04/24/20,96.3
Jordan,JOR,04/25/20,96.3
Jordan,JOR,04/26/20,96.3
Jordan,JOR,04/27/20,89.81
Jordan,JOR,04/28/20,89.81
Jordan,JOR,04/29/20,89.81
Jordan,JOR,04/30/20,89.81
Jordan,JOR,05/01/20,89.81
Jordan,JOR,05/02/20,89.81
Jordan,JOR,05/03/20,89.81
Jordan,JOR,05/04/20,87.04
Jordan,JOR,05/05/20,87.04
Jordan,JOR,05/06/20,87.04
Jordan,JOR,05/07/20,87.04
Jordan,JOR,05/08/20,87.04
Jordan,JOR,05/09/20,87.04
Jordan,JOR,05/10/20,87.04
Jordan,JOR,05/11/20,87.04
Jordan,JOR,05/12/20,77.78
Jordan,JOR,05/13/20,77.78
Jordan,JOR,05/14/20,77.78
Jordan,JOR,05/15/20,77.78
Jordan,JOR,05/16/20,77.78
Jordan,JOR,05/17/20,77.78
Jordan,JOR,05/18/20,77.78
Jordan,JOR,05/19/20,77.78
Jordan,JOR,05/20/20,77.78
Jordan,JOR,05/21/20,77.78
Jordan,JOR,05/22/20,77.78
Jordan,JOR,05/23/20,77.78
Jordan,JOR,05/24/20,77.78
Jordan,JOR,05/25/20,77.78
Jordan,JOR,05/26/20,77.78
Jordan,JOR,05/27/20,77.78
Jordan,JOR,05/28/20,77.78
Jordan,JOR,05/29/20,77.78
Jordan,JOR,05/30/20,77.78
Jordan,JOR,05/31/20,77.78
Jordan,JOR,06/01/20,77.78
Jordan,JOR,06/02/20,77.78
Jordan,JOR,06/03/20,77.78
Jordan,JOR,06/04/20,77.78
Jordan,JOR,06/05/20,77.78
Jordan,JOR,06/06/20,48.15
Jordan,JOR,06/07/20,48.15
Jordan,JOR,06/08/20,48.15
Jordan,JOR,06/09/20,48.15
Jordan,JOR,06/10/20,48.15
Jordan,JOR,06/11/20,48.15
Jordan,JOR,06/12/20,48.15
Jordan,JOR,06/13/20,48.15
Jordan,JOR,06/14/20,48.15
Jordan,JOR,06/15/20,48.15
Jordan,JOR,06/16/20,48.15
Jordan,JOR,06/17/20,48.15
Jordan,JOR,06/18/20,48.15
Jordan,JOR,06/19/20,48.15
Jordan,JOR,06/20/20,48.15
Jordan,JOR,06/21/20,48.15
Jordan,JOR,06/22/20,48.15
Jordan,JOR,06/23/20,48.15
Jordan,JOR,06/24/20,48.15
Jordan,JOR,06/25/20,48.15
Jordan,JOR,06/26/20,48.15
Jordan,JOR,06/27/20,48.15
Jordan,JOR,06/28/20,48.15
Jordan,JOR,06/29/20,48.15
Jordan,JOR,06/30/20,48.15
Jordan,JOR,07/01/20,48.15
Jordan,JOR,07/02/20,48.15
Jordan,JOR,07/03/20,48.15
Jordan,JOR,07/04/20,48.15
Jordan,JOR,07/05/20,48.15
Jordan,JOR,07/06/20,48.15
Jordan,JOR,07/07/20,48.15
Jordan,JOR,07/08/20,48.15
Jordan,JOR,07/09/20,48.15
Jordan,JOR,07/10/20,48.15
Jordan,JOR,07/11/20,48.15
Jordan,JOR,07/12/20,48.15
Jordan,JOR,07/13/20,48.15
Jordan,JOR,07/14/20,48.15
Jordan,JOR,07/15/20,48.15
Jordan,JOR,07/16/20,48.15
Jordan,JOR,07/17/20,48.15
Jordan,JOR,07/18/20,48.15
Jordan,JOR,07/19/20,48.15
Jordan,JOR,07/20/20,48.15
Jordan,JOR,07/21/20,48.15
Jordan,JOR,07/22/20,48.15
Jordan,JOR,07/23/20,48.15
Jordan,JOR,07/24/20,48.15
Jordan,JOR,07/25/20,48.15
Jordan,JOR,07/26/20,48.15
Jordan,JOR,07/27/20,48.15
Jordan,JOR,07/28/20,48.15
Jordan,JOR,07/29/20,48.15
Jordan,JOR,07/30/20,48.15
Jordan,JOR,07/31/20,48.15
Jordan,JOR,08/01/20,48.15
Jordan,JOR,08/02/20,48.15
Jordan,JOR,08/03/20,48.15
Jordan,JOR,08/04/20,48.15
Jordan,JOR,08/05/20,48.15
Jordan,JOR,08/06/20,48.15
Jordan,JOR,08/07/20,56.48
Jordan,JOR,08/08/20,56.48
Jordan,JOR,08/09/20,56.48
Jordan,JOR,08/10/20,56.48
Jordan,JOR,08/11/20,56.48
Jordan,JOR,08/12/20,56.48
Jordan,JOR,08/13/20,56.48
Jordan,JOR,08/14/20,56.48
Jordan,JOR,08/15/20,56.48
Jordan,JOR,08/16/20,56.48
Jordan,JOR,08/17/20,56.48
Jordan,JOR,08/18/20,56.48
Jordan,JOR,08/19/20,56.48
Jordan,JOR,08/20/20,56.48
Jordan,JOR,08/21/20,56.48
Jordan,JOR,08/22/20,56.48
Jordan,JOR,08/23/20,56.48
Jordan,JOR,08/24/20,56.48
Jordan,JOR,08/25/20,56.48
Jordan,JOR,08/26/20,56.48
Jordan,JOR,08/27/20,50.93
Jordan,JOR,08/28/20,50.93
Jordan,JOR,08/29/20,50.93
Jordan,JOR,08/30/20,50.93
Jordan,JOR,08/31/20,50.93
Jordan,JOR,09/01/20,63.89
Jordan,JOR,09/02/20,63.89
Jordan,JOR,09/03/20,63.89
Jordan,JOR,09/04/20,63.89
Jordan,JOR,09/05/20,63.89
Jordan,JOR,09/06/20,63.89
Jordan,JOR,09/07/20,63.89
Jordan,JOR,09/08/20,61.11
Jordan,JOR,09/09/20,61.11
Jordan,JOR,09/10/20,61.11
Jordan,JOR,09/11/20,61.11
Jordan,JOR,09/12/20,61.11
Jordan,JOR,09/13/20,61.11
Jordan,JOR,09/14/20,61.11
Jordan,JOR,09/15/20,61.11
Jordan,JOR,09/16/20,61.11
Jordan,JOR,09/17/20,66.67
Jordan,JOR,09/18/20,66.67
Jordan,JOR,09/19/20,66.67
Jordan,JOR,09/20/20,66.67
Jordan,JOR,09/21/20,66.67
Jordan,JOR,09/22/20,66.67
Jordan,JOR,09/23/20,66.67
Jordan,JOR,09/24/20,66.67
Jordan,JOR,09/25/20,63.89
Jordan,JOR,09/26/20,63.89
Jordan,JOR,09/27/20,63.89
Jordan,JOR,09/28/20,63.89
Jordan,JOR,09/29/20,63.89
Jordan,JOR,09/30/20,63.89
Jordan,JOR,10/01/20,63.89
Jordan,JOR,10/02/20,65.74
Jordan,JOR,10/03/20,65.74
Jordan,JOR,10/04/20,65.74
Jordan,JOR,10/05/20,65.74
Jordan,JOR,10/06/20,78.7
Jordan,JOR,10/07/20,78.7
Jordan,JOR,10/08/20,78.7
Jordan,JOR,10/09/20,78.7
Jordan,JOR,10/10/20,78.7
Jordan,JOR,10/11/20,78.7
Jordan,JOR,10/12/20,78.7
Jordan,JOR,10/13/20,78.7
Jordan,JOR,10/14/20,78.7
Jordan,JOR,10/15/20,78.7
Jordan,JOR,10/16/20,78.7
Jordan,JOR,10/17/20,78.7
Jordan,JOR,10/18/20,78.7
Jordan,JOR,10/19/20,78.7
Jordan,JOR,10/20/20,78.7
Jordan,JOR,10/21/20,78.7
Jordan,JOR,10/22/20,78.7
Jordan,JOR,10/23/20,78.7
Jordan,JOR,10/24/20,78.7
Jordan,JOR,10/25/20,78.7
Jordan,JOR,10/26/20,78.7
Jordan,JOR,10/27/20,78.7
Jordan,JOR,10/28/20,78.7
Jordan,JOR,10/29/20,75.93
Jordan,JOR,10/30/20,75.93
Jordan,JOR,10/31/20,75.93
Jordan,JOR,11/01/20,75.93
Jordan,JOR,11/02/20,75.93
Jordan,JOR,11/03/20,75.93
Jordan,JOR,11/04/20,75.93
Jordan,JOR,11/05/20,75.93
Jordan,JOR,11/06/20,75.93
Jordan,JOR,11/07/20,75.93
Jordan,JOR,11/08/20,75.93
Jordan,JOR,11/09/20,78.7
Jordan,JOR,11/10/20,78.7
Jordan,JOR,11/11/20,78.7
Jordan,JOR,11/12/20,78.7
Jordan,JOR,11/13/20,78.7
Jordan,JOR,11/14/20,78.7
Jordan,JOR,11/15/20,78.7
Jordan,JOR,11/16/20,78.7
Jordan,JOR,11/17/20,78.7
Jordan,JOR,11/18/20,78.7
Jordan,JOR,11/19/20,78.7
Jordan,JOR,11/20/20,78.7
Jordan,JOR,11/21/20,78.7
Jordan,JOR,11/22/20,78.7
Jordan,JOR,11/23/20,78.7
Jordan,JOR,11/24/20,78.7
Jordan,JOR,11/25/20,78.7
Jordan,JOR,11/26/20,78.7
Jordan,JOR,11/27/20,78.7
Jordan,JOR,11/28/20,78.7
Jordan,JOR,11/29/20,78.7
Jordan,JOR,11/30/20,78.7
Jordan,JOR,12/01/20,78.7
Jordan,JOR,12/02/20,78.7
Jordan,JOR,12/03/20,78.7
Jordan,JOR,12/04/20,78.7
Jordan,JOR,12/05/20,78.7
Jordan,JOR,12/06/20,78.7
Jordan,JOR,12/07/20,78.7
Jordan,JOR,12/08/20,78.7
Jordan,JOR,12/09/20,78.7
Jordan,JOR,12/10/20,78.7
Jordan,JOR,12/11/20,78.7
Jordan,JOR,12/12/20,78.7
Jordan,JOR,12/13/20,78.7
Jordan,JOR,12/14/20,78.7
Jordan,JOR,12/15/20,78.7
Jordan,JOR,12/16/20,78.7
Jordan,JOR,12/17/20,78.7
Jordan,JOR,12/18/20,78.7
Jordan,JOR,12/19/20,78.7
Jordan,JOR,12/20/20,78.7
Jordan,JOR,12/21/20,78.7
Jordan,JOR,12/22/20,81.48
Jordan,JOR,12/23/20,81.48
Jordan,JOR,12/24/20,81.48
Jordan,JOR,12/25/20,81.48
Jordan,JOR,12/26/20,81.48
Jordan,JOR,12/27/20,81.48
Jordan,JOR,12/28/20,81.48
Jordan,JOR,12/29/20,81.48
Jordan,JOR,12/30/20,81.48
Jordan,JOR,12/31/20,81.48
Jordan,JOR,01/01/21,81.48
Jordan,JOR,01/02/21,81.48
Jordan,JOR,01/03/21,81.48
Jordan,JOR,01/04/21,81.48
Jordan,JOR,01/05/21,81.48
Jordan,JOR,01/06/21,81.48
Jordan,JOR,01/07/21,81.48
Jordan,JOR,01/08/21,81.48
Jordan,JOR,01/09/21,81.48
Jordan,JOR,01/10/21,81.48
Jordan,JOR,01/11/21,81.48
Jordan,JOR,01/12/21,81.48
Jordan,JOR,01/13/21,81.48
Jordan,JOR,01/14/21,81.48
Jordan,JOR,01/15/21,81.48
Jordan,JOR,01/16/21,81.48
Jordan,JOR,01/17/21,81.48
Jordan,JOR,01/18/21,81.48
Jordan,JOR,01/19/21,75.93
Jordan,JOR,01/20/21,75.93
Jordan,JOR,01/21/21,75.93
Jordan,JOR,01/22/21,75.93
Jordan,JOR,01/23/21,75.93
Jordan,JOR,01/24/21,75.93
Jordan,JOR,01/25/21,75.93
Jordan,JOR,01/26/21,75.93
Jordan,JOR,01/27/21,75.93
Jordan,JOR,01/28/21,75.93
Jordan,JOR,01/29/21,75.93
Jordan,JOR,01/30/21,75.93
Jordan,JOR,01/31/21,75.93
Jordan,JOR,02/01/21,75.93
Jordan,JOR,02/02/21,61.11
Jordan,JOR,02/03/21,61.11
Jordan,JOR,02/04/21,61.11
Jordan,JOR,02/05/21,61.11
Jordan,JOR,02/06/21,61.11
Jordan,JOR,02/07/21,57.41
Jordan,JOR,02/08/21,57.41
Jordan,JOR,02/09/21,57.41
Jordan,JOR,02/10/21,57.41
Jordan,JOR,02/11/21,57.41
Jordan,JOR,02/12/21,57.41
Jordan,JOR,02/13/21,57.41
Jordan,JOR,02/14/21,57.41
Jordan,JOR,02/15/21,57.41
Kazakhstan,KAZ,01/01/20,0
Kazakhstan,KAZ,01/02/20,0
Kazakhstan,KAZ,01/03/20,0
Kazakhstan,KAZ,01/04/20,0
Kazakhstan,KAZ,01/05/20,0
Kazakhstan,KAZ,01/06/20,0
Kazakhstan,KAZ,01/07/20,0
Kazakhstan,KAZ,01/08/20,0
Kazakhstan,KAZ,01/09/20,0
Kazakhstan,KAZ,01/10/20,0
Kazakhstan,KAZ,01/11/20,0
Kazakhstan,KAZ,01/12/20,0
Kazakhstan,KAZ,01/13/20,0
Kazakhstan,KAZ,01/14/20,0
Kazakhstan,KAZ,01/15/20,0
Kazakhstan,KAZ,01/16/20,0
Kazakhstan,KAZ,01/17/20,0
Kazakhstan,KAZ,01/18/20,0
Kazakhstan,KAZ,01/19/20,0
Kazakhstan,KAZ,01/20/20,0
Kazakhstan,KAZ,01/21/20,0
Kazakhstan,KAZ,01/22/20,0
Kazakhstan,KAZ,01/23/20,0
Kazakhstan,KAZ,01/24/20,0
Kazakhstan,KAZ,01/25/20,0
Kazakhstan,KAZ,01/26/20,0
Kazakhstan,KAZ,01/27/20,0
Kazakhstan,KAZ,01/28/20,0
Kazakhstan,KAZ,01/29/20,8.33
Kazakhstan,KAZ,01/30/20,8.33
Kazakhstan,KAZ,01/31/20,8.33
Kazakhstan,KAZ,02/01/20,8.33
Kazakhstan,KAZ,02/02/20,8.33
Kazakhstan,KAZ,02/03/20,8.33
Kazakhstan,KAZ,02/04/20,8.33
Kazakhstan,KAZ,02/05/20,8.33
Kazakhstan,KAZ,02/06/20,8.33
Kazakhstan,KAZ,02/07/20,8.33
Kazakhstan,KAZ,02/08/20,8.33
Kazakhstan,KAZ,02/09/20,8.33
Kazakhstan,KAZ,02/10/20,8.33
Kazakhstan,KAZ,02/11/20,8.33
Kazakhstan,KAZ,02/12/20,8.33
Kazakhstan,KAZ,02/13/20,8.33
Kazakhstan,KAZ,02/14/20,8.33
Kazakhstan,KAZ,02/15/20,8.33
Kazakhstan,KAZ,02/16/20,8.33
Kazakhstan,KAZ,02/17/20,8.33
Kazakhstan,KAZ,02/18/20,8.33
Kazakhstan,KAZ,02/19/20,8.33
Kazakhstan,KAZ,02/20/20,8.33
Kazakhstan,KAZ,02/21/20,8.33
Kazakhstan,KAZ,02/22/20,8.33
Kazakhstan,KAZ,02/23/20,8.33
Kazakhstan,KAZ,02/24/20,8.33
Kazakhstan,KAZ,02/25/20,8.33
Kazakhstan,KAZ,02/26/20,8.33
Kazakhstan,KAZ,02/27/20,8.33
Kazakhstan,KAZ,02/28/20,8.33
Kazakhstan,KAZ,02/29/20,8.33
Kazakhstan,KAZ,03/01/20,8.33
Kazakhstan,KAZ,03/02/20,8.33
Kazakhstan,KAZ,03/03/20,8.33
Kazakhstan,KAZ,03/04/20,8.33
Kazakhstan,KAZ,03/05/20,8.33
Kazakhstan,KAZ,03/06/20,8.33
Kazakhstan,KAZ,03/07/20,8.33
Kazakhstan,KAZ,03/08/20,8.33
Kazakhstan,KAZ,03/09/20,8.33
Kazakhstan,KAZ,03/10/20,8.33
Kazakhstan,KAZ,03/11/20,8.33
Kazakhstan,KAZ,03/12/20,22.22
Kazakhstan,KAZ,03/13/20,22.22
Kazakhstan,KAZ,03/14/20,22.22
Kazakhstan,KAZ,03/15/20,22.22
Kazakhstan,KAZ,03/16/20,47.22
Kazakhstan,KAZ,03/17/20,47.22
Kazakhstan,KAZ,03/18/20,55.56
Kazakhstan,KAZ,03/19/20,80.09
Kazakhstan,KAZ,03/20/20,80.09
Kazakhstan,KAZ,03/21/20,80.09
Kazakhstan,KAZ,03/22/20,80.09
Kazakhstan,KAZ,03/23/20,80.09
Kazakhstan,KAZ,03/24/20,80.09
Kazakhstan,KAZ,03/25/20,80.09
Kazakhstan,KAZ,03/26/20,80.09
Kazakhstan,KAZ,03/27/20,80.09
Kazakhstan,KAZ,03/28/20,80.09
Kazakhstan,KAZ,03/29/20,82.87
Kazakhstan,KAZ,03/30/20,92.13
Kazakhstan,KAZ,03/31/20,92.13
Kazakhstan,KAZ,04/01/20,92.13
Kazakhstan,KAZ,04/02/20,92.13
Kazakhstan,KAZ,04/03/20,92.13
Kazakhstan,KAZ,04/04/20,92.13
Kazakhstan,KAZ,04/05/20,92.13
Kazakhstan,KAZ,04/06/20,92.13
Kazakhstan,KAZ,04/07/20,92.13
Kazakhstan,KAZ,04/08/20,92.13
Kazakhstan,KAZ,04/09/20,92.13
Kazakhstan,KAZ,04/10/20,92.13
Kazakhstan,KAZ,04/11/20,92.13
Kazakhstan,KAZ,04/12/20,92.13
Kazakhstan,KAZ,04/13/20,92.13
Kazakhstan,KAZ,04/14/20,92.13
Kazakhstan,KAZ,04/15/20,92.13
Kazakhstan,KAZ,04/16/20,92.13
Kazakhstan,KAZ,04/17/20,92.13
Kazakhstan,KAZ,04/18/20,92.13
Kazakhstan,KAZ,04/19/20,92.13
Kazakhstan,KAZ,04/20/20,92.13
Kazakhstan,KAZ,04/21/20,92.13
Kazakhstan,KAZ,04/22/20,92.13
Kazakhstan,KAZ,04/23/20,92.13
Kazakhstan,KAZ,04/24/20,92.13
Kazakhstan,KAZ,04/25/20,92.13
Kazakhstan,KAZ,04/26/20,92.13
Kazakhstan,KAZ,04/27/20,92.13
Kazakhstan,KAZ,04/28/20,92.13
Kazakhstan,KAZ,04/29/20,92.13
Kazakhstan,KAZ,04/30/20,92.13
Kazakhstan,KAZ,05/01/20,89.35
Kazakhstan,KAZ,05/02/20,89.35
Kazakhstan,KAZ,05/03/20,89.35
Kazakhstan,KAZ,05/04/20,89.35
Kazakhstan,KAZ,05/05/20,89.35
Kazakhstan,KAZ,05/06/20,89.35
Kazakhstan,KAZ,05/07/20,89.35
Kazakhstan,KAZ,05/08/20,89.35
Kazakhstan,KAZ,05/09/20,89.35
Kazakhstan,KAZ,05/10/20,89.35
Kazakhstan,KAZ,05/11/20,81.94
Kazakhstan,KAZ,05/12/20,81.94
Kazakhstan,KAZ,05/13/20,81.94
Kazakhstan,KAZ,05/14/20,81.94
Kazakhstan,KAZ,05/15/20,81.94
Kazakhstan,KAZ,05/16/20,81.94
Kazakhstan,KAZ,05/17/20,81.94
Kazakhstan,KAZ,05/18/20,83.8
Kazakhstan,KAZ,05/19/20,83.8
Kazakhstan,KAZ,05/20/20,83.8
Kazakhstan,KAZ,05/21/20,83.8
Kazakhstan,KAZ,05/22/20,83.8
Kazakhstan,KAZ,05/23/20,83.8
Kazakhstan,KAZ,05/24/20,83.8
Kazakhstan,KAZ,05/25/20,83.8
Kazakhstan,KAZ,05/26/20,83.8
Kazakhstan,KAZ,05/27/20,83.8
Kazakhstan,KAZ,05/28/20,83.8
Kazakhstan,KAZ,05/29/20,83.8
Kazakhstan,KAZ,05/30/20,83.8
Kazakhstan,KAZ,05/31/20,83.8
Kazakhstan,KAZ,06/01/20,81.02
Kazakhstan,KAZ,06/02/20,81.02
Kazakhstan,KAZ,06/03/20,81.02
Kazakhstan,KAZ,06/04/20,81.02
Kazakhstan,KAZ,06/05/20,81.02
Kazakhstan,KAZ,06/06/20,81.02
Kazakhstan,KAZ,06/07/20,81.02
Kazakhstan,KAZ,06/08/20,81.02
Kazakhstan,KAZ,06/09/20,81.02
Kazakhstan,KAZ,06/10/20,81.02
Kazakhstan,KAZ,06/11/20,81.02
Kazakhstan,KAZ,06/12/20,81.02
Kazakhstan,KAZ,06/13/20,81.02
Kazakhstan,KAZ,06/14/20,81.02
Kazakhstan,KAZ,06/15/20,81.02
Kazakhstan,KAZ,06/16/20,81.02
Kazakhstan,KAZ,06/17/20,81.02
Kazakhstan,KAZ,06/18/20,81.02
Kazakhstan,KAZ,06/19/20,81.02
Kazakhstan,KAZ,06/20/20,81.02
Kazakhstan,KAZ,06/21/20,81.02
Kazakhstan,KAZ,06/22/20,81.02
Kazakhstan,KAZ,06/23/20,81.02
Kazakhstan,KAZ,06/24/20,81.02
Kazakhstan,KAZ,06/25/20,81.02
Kazakhstan,KAZ,06/26/20,81.02
Kazakhstan,KAZ,06/27/20,81.02
Kazakhstan,KAZ,06/28/20,81.02
Kazakhstan,KAZ,06/29/20,81.02
Kazakhstan,KAZ,06/30/20,81.02
Kazakhstan,KAZ,07/01/20,81.02
Kazakhstan,KAZ,07/02/20,81.02
Kazakhstan,KAZ,07/03/20,81.02
Kazakhstan,KAZ,07/04/20,81.02
Kazakhstan,KAZ,07/05/20,83.33
Kazakhstan,KAZ,07/06/20,83.33
Kazakhstan,KAZ,07/07/20,83.33
Kazakhstan,KAZ,07/08/20,83.33
Kazakhstan,KAZ,07/09/20,83.33
Kazakhstan,KAZ,07/10/20,83.33
Kazakhstan,KAZ,07/11/20,83.33
Kazakhstan,KAZ,07/12/20,83.33
Kazakhstan,KAZ,07/13/20,83.33
Kazakhstan,KAZ,07/14/20,83.33
Kazakhstan,KAZ,07/15/20,83.33
Kazakhstan,KAZ,07/16/20,83.33
Kazakhstan,KAZ,07/17/20,83.33
Kazakhstan,KAZ,07/18/20,83.33
Kazakhstan,KAZ,07/19/20,83.33
Kazakhstan,KAZ,07/20/20,83.33
Kazakhstan,KAZ,07/21/20,83.33
Kazakhstan,KAZ,07/22/20,83.33
Kazakhstan,KAZ,07/23/20,83.33
Kazakhstan,KAZ,07/24/20,83.33
Kazakhstan,KAZ,07/25/20,83.33
Kazakhstan,KAZ,07/26/20,83.33
Kazakhstan,KAZ,07/27/20,83.33
Kazakhstan,KAZ,07/28/20,83.33
Kazakhstan,KAZ,07/29/20,83.33
Kazakhstan,KAZ,07/30/20,83.33
Kazakhstan,KAZ,07/31/20,80.56
Kazakhstan,KAZ,08/01/20,80.56
Kazakhstan,KAZ,08/02/20,80.56
Kazakhstan,KAZ,08/03/20,80.56
Kazakhstan,KAZ,08/04/20,80.56
Kazakhstan,KAZ,08/05/20,80.56
Kazakhstan,KAZ,08/06/20,80.56
Kazakhstan,KAZ,08/07/20,80.56
Kazakhstan,KAZ,08/08/20,80.56
Kazakhstan,KAZ,08/09/20,80.56
Kazakhstan,KAZ,08/10/20,80.56
Kazakhstan,KAZ,08/11/20,80.56
Kazakhstan,KAZ,08/12/20,80.56
Kazakhstan,KAZ,08/13/20,80.56
Kazakhstan,KAZ,08/14/20,80.56
Kazakhstan,KAZ,08/15/20,80.56
Kazakhstan,KAZ,08/16/20,80.56
Kazakhstan,KAZ,08/17/20,79.63
Kazakhstan,KAZ,08/18/20,79.63
Kazakhstan,KAZ,08/19/20,79.63
Kazakhstan,KAZ,08/20/20,79.63
Kazakhstan,KAZ,08/21/20,79.63
Kazakhstan,KAZ,08/22/20,79.63
Kazakhstan,KAZ,08/23/20,79.63
Kazakhstan,KAZ,08/24/20,79.63
Kazakhstan,KAZ,08/25/20,79.63
Kazakhstan,KAZ,08/26/20,79.63
Kazakhstan,KAZ,08/27/20,79.63
Kazakhstan,KAZ,08/28/20,79.63
Kazakhstan,KAZ,08/29/20,79.63
Kazakhstan,KAZ,08/30/20,79.63
Kazakhstan,KAZ,08/31/20,79.63
Kazakhstan,KAZ,09/01/20,75.93
Kazakhstan,KAZ,09/02/20,75.93
Kazakhstan,KAZ,09/03/20,75.93
Kazakhstan,KAZ,09/04/20,75.93
Kazakhstan,KAZ,09/05/20,80.56
