RespondentID,agecat,household_N,conversation_N,language,conv_no_mask,date,natcat,place_of_contact
11448034967,35-44,3,0,EN,,26-Mar-20,,
11448043894,25-34,0,0,EN,,26-Mar-20,,
11448048659,25-34,0,0,EN,,26-Mar-20,,
11448065317,45-54,4,0,EN,,26-Mar-20,,
11448065731,35-44,2,0,EN,,26-Mar-20,,
11448065964,35-44,3,1,EN,,26-Mar-20,,
11448066015,45-54,2,0,EN,,26-Mar-20,,
11448066030,25-34,2,0,EN,,26-Mar-20,,
11448066930,35-44,1,0,EN,,26-Mar-20,,
11448067115,35-44,1,1,EN,,26-Mar-20,,
11448067508,35-44,0,0,EN,,26-Mar-20,,
11448067720,25-34,0,1,EN,,26-Mar-20,,
11448068433,35-44,0,0,EN,,26-Mar-20,,
11448068747,35-44,2,3,EN,,26-Mar-20,,
11448069246,25-34,0,0,EN,,26-Mar-20,,
11448069384,55-64,2,0,EN,,26-Mar-20,,
11448069444,25-34,1,0,EN,,26-Mar-20,,
11448069575,35-44,0,0,EN,,26-Mar-20,,
11448071782,25-34,1,1,EN,,26-Mar-20,,
11448072122,45-54,4,1,EN,,26-Mar-20,,
11448072373,45-54,3,2,EN,,26-Mar-20,,
11448072418,35-44,1,1,EN,,26-Mar-20,,
11448073425,45-54,3,0,EN,,26-Mar-20,,
11448073800,45-54,3,0,EN,,26-Mar-20,,
11448075047,45-54,0,0,EN,,26-Mar-20,,
11448075558,35-44,2,0,EN,,26-Mar-20,,
11448076089,25-34,1,2,EN,,26-Mar-20,,
11448076505,25-34,0,0,EN,,26-Mar-20,,
11448076860,25-34,1,0,EN,,26-Mar-20,,
11448077065,35-44,1,3,EN,,26-Mar-20,,
11448078155,25-34,1,0,EN,,26-Mar-20,,
11448078290,45-54,1,0,EN,,26-Mar-20,,
11448080370,45-54,1,0,EN,,26-Mar-20,,
11448081420,55-64,2,0,EN,,26-Mar-20,,
11448081816,35-44,2,0,EN,,26-Mar-20,,
11448082211,25-34,0,0,EN,,26-Mar-20,,
11448083418,55-64,3,1,EN,,26-Mar-20,,
11448085247,35-44,3,0,EN,,26-Mar-20,,
11448086158,45-54,1,0,EN,,26-Mar-20,,
11448086901,35-44,0,0,EN,,26-Mar-20,,
11448093755,45-54,1,0,EN,,26-Mar-20,,
11448093877,35-44,0,0,EN,,26-Mar-20,,
11448096877,45-54,2,1,EN,,26-Mar-20,,
11448097751,25-34,1,0,EN,,26-Mar-20,,
11448101798,25-34,1,0,EN,,26-Mar-20,,
11448103096,35-44,3,1,EN,,26-Mar-20,,
11448104554,35-44,4,0,EN,,26-Mar-20,,
11448104798,25-34,3,1,EN,,26-Mar-20,,
11448107248,25-34,3,0,EN,,26-Mar-20,,
11448110505,25-34,0,0,EN,,26-Mar-20,,
11448115789,25-34,0,1,EN,,26-Mar-20,,
11448118886,55-64,0,1,EN,,26-Mar-20,,
11448120097,35-44,3,0,EN,,26-Mar-20,,
11448121627,45-54,4,0,EN,,26-Mar-20,,
11448122806,35-44,1,1,EN,,26-Mar-20,,
11448123514,25-34,2,0,EN,,26-Mar-20,,
11448126650,25-34,1,0,EN,,26-Mar-20,,
11448128698,25-34,0,1,EN,,26-Mar-20,,
11448130516,35-44,1,0,EN,,26-Mar-20,,
11448135066,65-74,1,0,EN,,26-Mar-20,,
11448136769,35-44,1,0,EN,,26-Mar-20,,
11448151916,25-34,1,0,EN,,26-Mar-20,,
11448153033,35-44,2,0,EN,,26-Mar-20,,
11448154071,25-34,1,0,EN,,26-Mar-20,,
11448174677,35-44,4,0,EN,,26-Mar-20,,
11448176017,55-64,3,0,EN,,26-Mar-20,,
11448178700,25-34,2,1,EN,,26-Mar-20,,
11448183406,25-34,0,0,EN,,26-Mar-20,,
11448185828,18-24,4,0,EN,,26-Mar-20,,
11448191780,45-54,3,0,EN,,26-Mar-20,,
11448193051,35-44,1,0,EN,,26-Mar-20,,
11448197989,45-54,2,0,EN,,26-Mar-20,,
11448201950,35-44,3,0,EN,,26-Mar-20,,
11448204563,35-44,0,0,EN,,26-Mar-20,,
11448206969,35-44,1,0,EN,,26-Mar-20,,
11448209755,25-34,0,0,EN,,26-Mar-20,,
11448215511,55-64,0,0,EN,,26-Mar-20,,
11448231860,35-44,1,0,EN,,26-Mar-20,,
11448233749,35-44,4,9-Jun,EN,,26-Mar-20,,
11448243922,25-34,4,1,EN,,26-Mar-20,,
11448247775,35-44,3,0,EN,,26-Mar-20,,
11448251145,35-44,2,0,EN,,26-Mar-20,,
11448260064,35-44,3,0,EN,,26-Mar-20,,
11448273233,25-34,0,0,EN,,26-Mar-20,,
11448273383,25-34,3,1,EN,,26-Mar-20,,
11448276272,25-34,0,0,EN,,26-Mar-20,,
11448277076,25-34,2,0,EN,,26-Mar-20,,
11448278011,25-34,0,5,EN,,26-Mar-20,,
11448308036,25-34,3,5,EN,,26-Mar-20,,
11448312217,35-44,2,0,EN,,26-Mar-20,,
11448312792,45-54,3,0,EN,,26-Mar-20,,
11448315715,25-34,2,0,EN,,26-Mar-20,,
11448318757,45-54,3,0,EN,,26-Mar-20,,
11448326160,55-64,0,1,EN,,26-Mar-20,,
11448326650,55-64,2,0,EN,,26-Mar-20,,
11448336885,55-64,3,0,EN,,26-Mar-20,,
11448349355,35-44,3,0,EN,,26-Mar-20,,
11448352866,35-44,4,0,EN,,26-Mar-20,,
11448358860,35-44,3,0,EN,,26-Mar-20,,
11448362770,35-44,4,0,EN,,26-Mar-20,,
11448373907,25-34,0,2,EN,,26-Mar-20,,
11448377101,25-34,1,0,EN,,26-Mar-20,,
11448382102,35-44,4,0,EN,,26-Mar-20,,
11448390975,35-44,3,9-Jun,EN,,26-Mar-20,,
11448391920,25-34,3,0,EN,,26-Mar-20,,
11448395611,45-54,1,0,EN,,26-Mar-20,,
11448405323,45-54,2,1,EN,,26-Mar-20,,
11448444700,18-24,1,2,EN,,26-Mar-20,,
11448455752,45-54,2,1,EN,,26-Mar-20,,
11448464694,55-64,0,0,EN,,26-Mar-20,,
11448464755,65-74,1,0,EN,,26-Mar-20,,
11448471908,25-34,0,1,EN,,26-Mar-20,,
11448482120,25-34,0,0,EN,,26-Mar-20,,
11448494317,45-54,1,0,EN,,26-Mar-20,,
11448507942,35-44,0,0,EN,,26-Mar-20,,
11448508595,18-24,1,0,EN,,26-Mar-20,,
11448508744,65-74,5 or more,0,EN,,26-Mar-20,,
11448520113,45-54,3,0,EN,,26-Mar-20,,
11448523277,35-44,1,4,EN,,26-Mar-20,,
11448533566,18-24,2,0,EN,,26-Mar-20,,
11448552737,35-44,2,0,EN,,26-Mar-20,,
11448555651,25-34,3,0,EN,,26-Mar-20,,
11448558771,55-64,0,0,EN,,26-Mar-20,,
11448580066,35-44,0,0,EN,,26-Mar-20,,
11448581552,35-44,2,0,EN,,26-Mar-20,,
11448583772,35-44,2,0,EN,,26-Mar-20,,
11448585652,25-34,0,0,EN,,26-Mar-20,,
11448588137,25-34,4,0,EN,,26-Mar-20,,
11448589260,25-34,0,0,EN,,26-Mar-20,,
11448592219,55-64,1,1,EN,,26-Mar-20,,
11448592881,55-64,0,1,EN,,26-Mar-20,,
11448601618,18-24,3,1,EN,,26-Mar-20,,
11448607236,35-44,0,0,EN,,26-Mar-20,,
11448611026,25-34,5 or more,0,EN,,26-Mar-20,,
11448613521,35-44,3,0,EN,,26-Mar-20,,
11448616817,55-64,0,0,EN,,26-Mar-20,,
11448621202,18-24,5 or more,1,EN,,26-Mar-20,,
11448634669,25-34,2,0,EN,,26-Mar-20,,
11448647094,45-54,1,1,EN,,26-Mar-20,,
11448647599,25-34,1,0,EN,,26-Mar-20,,
11448648345,35-44,1,0,EN,,26-Mar-20,,
11448652358,25-34,4,2,EN,,26-Mar-20,,
11448669538,35-44,2,0,EN,,26-Mar-20,,
11448691651,45-54,4,0,EN,,26-Mar-20,,
11448701205,25-34,1,0,EN,,26-Mar-20,,
11448708142,45-54,1,0,EN,,26-Mar-20,,
11448746401,25-34,1,1,EN,,26-Mar-20,,
11448750922,25-34,1,0,EN,,26-Mar-20,,
11448755965,25-34,1,2,EN,,26-Mar-20,,
11448758788,25-34,5 or more,1,EN,,26-Mar-20,,
11448763710,18-24,3,0,EN,,26-Mar-20,,
11448776509,35-44,4,0,EN,,26-Mar-20,,
11448778690,18-24,0,3,EN,,26-Mar-20,,
11448779049,35-44,4,0,EN,,26-Mar-20,,
11448780662,45-54,4,0,EN,,26-Mar-20,,
11448783693,65-74,1,0,EN,,26-Mar-20,,
11448791605,45-54,2,0,EN,,26-Mar-20,,
11448793087,35-44,0,1,EN,,26-Mar-20,,
11448793835,25-34,5 or more,1,EN,,26-Mar-20,,
11448807016,25-34,2,0,EN,,26-Mar-20,,
11448824256,35-44,3,2,EN,,26-Mar-20,,
11448829126,55-64,1,1,EN,,26-Mar-20,,
11448840111,45-54,1,2,EN,,26-Mar-20,,
11448862180,35-44,4,0,EN,,26-Mar-20,,
11448874803,35-44,1,0,EN,,26-Mar-20,,
11448875346,25-34,0,0,EN,,26-Mar-20,,
11448876099,45-54,3,4,EN,,26-Mar-20,,
11448879242,35-44,3,0,EN,,26-Mar-20,,
11448898096,55-64,2,0,EN,,26-Mar-20,,
11448900446,25-34,3,1,EN,,26-Mar-20,,
11448911816,25-34,0,9-Jun,EN,,26-Mar-20,,
11448915497,35-44,1,0,EN,,26-Mar-20,,
11448920989,45-54,4,0,EN,,26-Mar-20,,
11448935195,45-54,3,0,EN,,26-Mar-20,,
11448935400,25-34,0,2,EN,,26-Mar-20,,
11448942393,25-34,1,2,EN,,26-Mar-20,,
11448945949,35-44,3,0,EN,,26-Mar-20,,
11448951873,35-44,0,0,EN,,26-Mar-20,,
11448976813,35-44,3,0,EN,,26-Mar-20,,
11448984141,45-54,4,1,EN,,26-Mar-20,,
11448990935,25-34,2,0,EN,,26-Mar-20,,
11448998108,55-64,3,3,EN,,26-Mar-20,,
11449002669,35-44,0,0,EN,,26-Mar-20,,
11449003526,55-64,0,2,EN,,26-Mar-20,,
11449004009,25-34,0,0,EN,,26-Mar-20,,
11449012536,35-44,0,0,EN,,26-Mar-20,,
11449014893,35-44,4,0,EN,,26-Mar-20,,
11449020073,45-54,1,1,EN,,26-Mar-20,,
11449020596,25-34,0,0,EN,,26-Mar-20,,
11449024702,65-74,2,0,EN,,26-Mar-20,,
11449027434,35-44,2,0,EN,,26-Mar-20,,
11449029146,45-54,2,0,EN,,26-Mar-20,,
11449039569,35-44,3,0,EN,,26-Mar-20,,
11449046632,25-34,2,0,EN,,26-Mar-20,,
11449047306,55-64,1,0,EN,,26-Mar-20,,
11449047779,25-34,1,0,EN,,26-Mar-20,,
11449049808,35-44,1,0,EN,,26-Mar-20,,
11449066518,35-44,1,0,EN,,26-Mar-20,,
11449080252,55-64,2,1,EN,,26-Mar-20,,
11449096312,45-54,3,0,EN,,26-Mar-20,,
11449105678,55-64,1,9-Jun,EN,,26-Mar-20,,
11449107900,55-64,1,1,EN,,26-Mar-20,,
11449117365,35-44,4,2,EN,,26-Mar-20,,
11449122962,25-34,0,1,EN,,26-Mar-20,,
11449126208,25-34,0,0,EN,,26-Mar-20,,
11449129370,45-54,1,0,EN,,26-Mar-20,,
11449129827,45-54,3,0,EN,,26-Mar-20,,
11449132291,55-64,1,1,EN,,26-Mar-20,,
11449161880,35-44,1,0,EN,,26-Mar-20,,
11449163978,55-64,1,3,EN,,26-Mar-20,,
11449170335,25-34,0,0,EN,,26-Mar-20,,
11449171383,45-54,5 or more,0,EN,,26-Mar-20,,
11449177168,25-34,5 or more,10 or more,EN,,26-Mar-20,,
11449177607,45-54,0,0,EN,,26-Mar-20,,
11449179358,45-54,3,0,EN,,26-Mar-20,,
11449186318,45-54,3,0,EN,,26-Mar-20,,
11449191924,25-34,5 or more,0,EN,,26-Mar-20,,
11449200553,45-54,1,0,EN,,26-Mar-20,,
11449208615,65-74,1,0,EN,,26-Mar-20,,
11449216509,35-44,1,5,EN,,26-Mar-20,,
11449222909,35-44,0,0,EN,,26-Mar-20,,
11449229938,55-64,0,0,EN,,26-Mar-20,,
11449234783,45-54,2,1,EN,,26-Mar-20,,
11449237390,25-34,3,1,EN,,26-Mar-20,,
11449238148,35-44,0,0,EN,,26-Mar-20,,
11449239045,45-54,2,0,EN,,26-Mar-20,,
11449240624,55-64,1,0,EN,,26-Mar-20,,
11449264468,55-64,1,1,EN,,26-Mar-20,,
11449268615,25-34,1,1,EN,,26-Mar-20,,
11449280896,45-54,2,0,EN,,26-Mar-20,,
11449285647,25-34,0,0,EN,,26-Mar-20,,
11449289949,25-34,2,0,EN,,26-Mar-20,,
11449290523,35-44,3,0,EN,,26-Mar-20,,
11449292822,25-34,5 or more,0,EN,,26-Mar-20,,
11449295402,45-54,3,3,EN,,26-Mar-20,,
11449295646,25-34,1,0,EN,,26-Mar-20,,
11449299181,35-44,4,0,EN,,26-Mar-20,,
11449305816,65-74,1,2,EN,,26-Mar-20,,
11449307610,45-54,3,0,EN,,26-Mar-20,,
11449310217,65-74,0,0,EN,,26-Mar-20,,
11449316335,45-54,0,4,EN,,26-Mar-20,,
11449375781,45-54,1,1,EN,,26-Mar-20,,
11449376419,65-74,0,1,EN,,26-Mar-20,,
11449381597,25-34,1,1,EN,,26-Mar-20,,
11449383203,25-34,2,0,EN,,26-Mar-20,,
11449387523,45-54,3,0,EN,,26-Mar-20,,
11449395967,25-34,0,2,EN,,26-Mar-20,,
11449397416,55-64,3,1,EN,,26-Mar-20,,
11449398707,45-54,1,2,EN,,26-Mar-20,,
11449400455,35-44,4,0,EN,,26-Mar-20,,
11449402085,45-54,2,0,EN,,26-Mar-20,,
11449407962,35-44,2,0,EN,,26-Mar-20,,
11449418296,35-44,3,0,EN,,26-Mar-20,,
11449431073,25-34,1,1,EN,,26-Mar-20,,
11449438696,35-44,1,0,EN,,26-Mar-20,,
11449442025,35-44,3,4,EN,,26-Mar-20,,
11449448682,25-34,1,0,EN,,26-Mar-20,,
11449455399,25-34,3,0,EN,,26-Mar-20,,
11449462493,65-74,1,0,EN,,26-Mar-20,,
11449470016,45-54,4,0,EN,,26-Mar-20,,
11449470882,35-44,2,0,EN,,26-Mar-20,,
11449476557,35-44,2,0,EN,,26-Mar-20,,
11449480004,45-54,1,10 or more,EN,,26-Mar-20,,
11449480774,35-44,1,0,EN,,26-Mar-20,,
11449488882,25-34,1,0,EN,,26-Mar-20,,
11449490215,55-64,3,0,EN,,26-Mar-20,,
11449495138,55-64,1,0,EN,,26-Mar-20,,
11449500462,45-54,2,0,EN,,26-Mar-20,,
11449501850,35-44,4,0,EN,,26-Mar-20,,
11449515686,55-64,3,2,EN,,26-Mar-20,,
11449516787,35-44,1,0,EN,,26-Mar-20,,
11449518609,35-44,4,0,EN,,26-Mar-20,,
11449523228,55-64,1,0,EN,,26-Mar-20,,
11449527279,25-34,1,0,EN,,26-Mar-20,,
11449528739,45-54,1,0,EN,,26-Mar-20,,
11449534524,45-54,0,0,EN,,26-Mar-20,,
11449541030,55-64,1,0,EN,,26-Mar-20,,
11449542189,45-54,4,0,EN,,26-Mar-20,,
11449546086,35-44,0,0,EN,,26-Mar-20,,
11449546857,45-54,1,0,EN,,26-Mar-20,,
11449549089,25-34,1,0,EN,,26-Mar-20,,
11449556362,25-34,1,1,EN,,26-Mar-20,,
11449564675,35-44,2,0,EN,,26-Mar-20,,
11449569234,35-44,4,0,EN,,26-Mar-20,,
11449570207,35-44,3,0,EN,,26-Mar-20,,
11449591332,45-54,3,0,EN,,26-Mar-20,,
11449617775,35-44,3,3,EN,,26-Mar-20,,
11449618769,45-54,3,1,EN,,26-Mar-20,,
11449619453,45-54,3,1,EN,,26-Mar-20,,
11449622424,35-44,3,3,EN,,26-Mar-20,,
11449635667,45-54,2,0,EN,,26-Mar-20,,
11449635956,25-34,3,0,EN,,26-Mar-20,,
11449649554,35-44,4,0,EN,,26-Mar-20,,
11449663483,25-34,2,0,EN,,26-Mar-20,,
11449663616,45-54,2,0,EN,,26-Mar-20,,
11449666815,35-44,2,0,EN,,26-Mar-20,,
11449672771,45-54,2,0,EN,,26-Mar-20,,
11449674073,18-24,4,4,EN,,26-Mar-20,,
11449674538,35-44,0,0,EN,,26-Mar-20,,
11449676982,25-34,2,0,EN,,26-Mar-20,,
11449678453,45-54,5 or more,9-Jun,EN,,26-Mar-20,,
11449680631,35-44,2,0,EN,,26-Mar-20,,
11449684663,45-54,3,0,EN,,26-Mar-20,,
11449699457,25-34,5 or more,0,EN,,26-Mar-20,,
11449699933,35-44,3,0,EN,,26-Mar-20,,
11449708495,35-44,1,3,EN,,26-Mar-20,,
11449710544,35-44,2,0,EN,,26-Mar-20,,
11449711371,35-44,3,0,EN,,26-Mar-20,,
11449713903,35-44,3,0,EN,,26-Mar-20,,
11449713919,35-44,2,2,EN,,26-Mar-20,,
11449715312,25-34,2,2,EN,,26-Mar-20,,
11449722256,25-34,0,0,EN,,26-Mar-20,,
11449723097,45-54,2,0,EN,,26-Mar-20,,
11449723867,25-34,1,0,EN,,26-Mar-20,,
11449724326,25-34,0,0,EN,,26-Mar-20,,
11449725861,35-44,3,1,EN,,26-Mar-20,,
11449728831,35-44,4,0,EN,,26-Mar-20,,
11449743186,25-34,3,0,EN,,26-Mar-20,,
11449745835,45-54,3,0,EN,,26-Mar-20,,
11449745915,35-44,1,0,EN,,26-Mar-20,,
11449746547,25-34,1,0,EN,,26-Mar-20,,
11449747739,25-34,1,1,EN,,26-Mar-20,,
11449749851,18-24,3,1,EN,,26-Mar-20,,
11449757423,35-44,2,4,EN,,26-Mar-20,,
11449760066,35-44,2,0,EN,,26-Mar-20,,
11449760910,35-44,0,0,EN,,26-Mar-20,,
11449765859,35-44,2,0,EN,,26-Mar-20,,
11449766089,35-44,0,0,EN,,26-Mar-20,,
11449769959,35-44,4,0,EN,,26-Mar-20,,
11449770967,35-44,1,0,EN,,26-Mar-20,,
11449786202,35-44,5 or more,2,EN,,26-Mar-20,,
11449791785,45-54,3,1,EN,,26-Mar-20,,
11449793643,35-44,5 or more,0,EN,,26-Mar-20,,
11449798911,35-44,1,0,EN,,26-Mar-20,,
11449802928,35-44,1,1,EN,,26-Mar-20,,
11449803760,35-44,2,0,EN,,26-Mar-20,,
11449809291,35-44,3,0,EN,,26-Mar-20,,
11449815591,35-44,3,0,EN,,26-Mar-20,,
11449819728,25-34,2,0,EN,,26-Mar-20,,
11449829668,35-44,1,0,EN,,26-Mar-20,,
11449829860,55-64,2,0,EN,,26-Mar-20,,
11449830955,35-44,3,0,EN,,26-Mar-20,,
11449832517,25-34,1,10 or more,EN,,26-Mar-20,,
11449832647,35-44,4,0,EN,,26-Mar-20,,
11449833438,45-54,0,3,EN,,26-Mar-20,,
11449840740,35-44,2,0,EN,,26-Mar-20,,
11449841794,35-44,1,0,EN,,26-Mar-20,,
11449845944,55-64,4,4,EN,,26-Mar-20,,
11449852208,35-44,3,1,EN,,26-Mar-20,,
11449858876,55-64,1,0,EN,,26-Mar-20,,
11449858895,35-44,0,1,EN,,26-Mar-20,,
11449859373,25-34,0,0,EN,,26-Mar-20,,
11449866645,35-44,2,0,EN,,26-Mar-20,,
11449870171,35-44,1,1,EN,,26-Mar-20,,
11449881476,55-64,0,0,EN,,26-Mar-20,,
11449886816,25-34,2,0,EN,,26-Mar-20,,
11449888859,45-54,3,0,EN,,26-Mar-20,,
11449891285,55-64,2,0,EN,,26-Mar-20,,
11449894827,35-44,1,0,EN,,26-Mar-20,,
11449899835,55-64,0,1,EN,,26-Mar-20,,
11449902642,45-54,0,0,EN,,26-Mar-20,,
11449906278,35-44,3,1,EN,,26-Mar-20,,
11449911117,35-44,1,0,EN,,26-Mar-20,,
11449912669,35-44,4,0,EN,,26-Mar-20,,
11449915469,45-54,3,0,EN,,26-Mar-20,,
11449924032,65-74,0,1,EN,,26-Mar-20,,
11449925604,18-24,4,0,EN,,26-Mar-20,,
11449928035,25-34,4,0,EN,,26-Mar-20,,
11449928516,35-44,3,0,EN,,26-Mar-20,,
11449932286,35-44,1,0,EN,,26-Mar-20,,
11449932734,25-34,0,0,EN,,26-Mar-20,,
11449933920,45-54,1,0,EN,,26-Mar-20,,
11449934540,35-44,1,0,EN,,26-Mar-20,,
11449936819,25-34,3,0,EN,,26-Mar-20,,
11449936839,45-54,2,0,EN,,26-Mar-20,,
11449941102,25-34,3,0,EN,,26-Mar-20,,
11449943012,35-44,3,0,EN,,26-Mar-20,,
11449946512,35-44,1,0,EN,,26-Mar-20,,
11449951168,25-34,0,0,EN,,26-Mar-20,,
11449951289,55-64,1,1,EN,,26-Mar-20,,
11449953920,35-44,1,3,EN,,26-Mar-20,,
11449965912,45-54,1,0,EN,,26-Mar-20,,
11449971421,18-24,3,0,EN,,26-Mar-20,,
11449975973,45-54,3,0,EN,,26-Mar-20,,
11449984439,45-54,1,9-Jun,EN,,26-Mar-20,,
11449985143,45-54,0,0,EN,,26-Mar-20,,
11449993390,25-34,1,0,EN,,26-Mar-20,,
11450004354,35-44,2,0,EN,,26-Mar-20,,
11450011177,35-44,1,0,EN,,26-Mar-20,,
11450028167,35-44,3,0,EN,,26-Mar-20,,
11450034161,35-44,1,0,EN,,26-Mar-20,,
11450038284,35-44,4,4,EN,,26-Mar-20,,
11450051643,35-44,2,0,EN,,26-Mar-20,,
11450066091,65-74,1,0,EN,,26-Mar-20,,
11450076075,45-54,4,1,EN,,26-Mar-20,,
11450076685,55-64,3,0,EN,,26-Mar-20,,
11450079699,35-44,2,0,EN,,26-Mar-20,,
11450103819,65-74,0,1,EN,,26-Mar-20,,
11450112448,45-54,2,0,EN,,26-Mar-20,,
11450134521,25-34,0,0,EN,,26-Mar-20,,
11450156605,35-44,2,0,EN,,26-Mar-20,,
11450163875,25-34,2,2,EN,,26-Mar-20,,
11450174351,55-64,1,0,EN,,26-Mar-20,,
11450174884,25-34,2,1,EN,,26-Mar-20,,
11450176254,55-64,3,4,EN,,26-Mar-20,,
11450227687,25-34,0,0,EN,,26-Mar-20,,
11450245970,18-24,2,0,EN,,27-Mar-20,,
11450247040,35-44,4,1,EN,,27-Mar-20,,
11450248982,35-44,2,0,EN,,27-Mar-20,,
11450255990,35-44,1,0,EN,,27-Mar-20,,
11450260467,35-44,1,0,EN,,27-Mar-20,,
11450266331,25-34,0,0,EN,,27-Mar-20,,
11450269126,25-34,2,2,EN,,27-Mar-20,,
11450272744,45-54,1,0,EN,,27-Mar-20,,
11450277939,55-64,0,0,EN,,27-Mar-20,,
11450358563,35-44,1,0,EN,,27-Mar-20,,
11450359005,25-34,1,1,EN,,27-Mar-20,,
11450365117,25-34,0,0,EN,,27-Mar-20,,
11450369237,35-44,0,4,EN,,27-Mar-20,,
11450374687,35-44,1,1,EN,,27-Mar-20,,
11450399157,65-74,0,0,EN,,27-Mar-20,,
11450417308,45-54,2,2,EN,,27-Mar-20,,
11450429345,45-54,2,0,EN,,27-Mar-20,,
11450429350,25-34,3,2,EN,,27-Mar-20,,
11450462819,35-44,4,0,EN,,27-Mar-20,,
11450516176,18-24,4,0,EN,,27-Mar-20,,
11450527548,35-44,3,0,EN,,27-Mar-20,,
11450554958,45-54,4,0,EN,,27-Mar-20,,
11450648666,35-44,2,0,EN,,27-Mar-20,,
11450717354,45-54,1,1,EN,,27-Mar-20,,
11450857963,25-34,1,1,EN,,27-Mar-20,,
11450868070,35-44,2,0,EN,,27-Mar-20,,
11450907134,45-54,5 or more,0,EN,,27-Mar-20,,
11450940899,35-44,3,1,EN,,27-Mar-20,,
11450947872,25-34,2,0,EN,,27-Mar-20,,
11450953140,55-64,1,1,EN,,27-Mar-20,,
11450959774,35-44,4,0,EN,,27-Mar-20,,
11450961148,55-64,1,0,EN,,27-Mar-20,,
11450965217,35-44,4,0,EN,,27-Mar-20,,
11450966928,45-54,4,0,EN,,27-Mar-20,,
11450968156,25-34,1,0,EN,,27-Mar-20,,
11450981232,25-34,0,0,EN,,27-Mar-20,,
11450987225,35-44,0,0,EN,,27-Mar-20,,
11450989133,35-44,2,5,EN,,27-Mar-20,,
11450990408,25-34,1,0,EN,,27-Mar-20,,
11451012197,35-44,3,0,EN,,27-Mar-20,,
11451025508,65-74,0,0,EN,,27-Mar-20,,
11451055064,55-64,2,0,EN,,27-Mar-20,,
11451062083,45-54,4,9-Jun,EN,,27-Mar-20,,
11451073186,55-64,3,0,EN,,27-Mar-20,,
11451089529,35-44,2,1,EN,,27-Mar-20,,
11451115961,35-44,3,0,EN,,27-Mar-20,,
11451118054,45-54,0,0,EN,,27-Mar-20,,
11451119575,45-54,3,0,EN,,27-Mar-20,,
11451120677,35-44,3,0,EN,,27-Mar-20,,
11451125534,35-44,2,0,EN,,27-Mar-20,,
11451131634,45-54,5 or more,3,EN,,27-Mar-20,,
11451132815,35-44,1,0,EN,,27-Mar-20,,
11451144718,35-44,1,0,EN,,27-Mar-20,,
11451146678,25-34,2,10 or more,EN,,27-Mar-20,,
11451149277,25-34,1,0,EN,,27-Mar-20,,
11451151816,45-54,1,0,EN,,27-Mar-20,,
11451155614,55-64,1,1,EN,,27-Mar-20,,
11451181362,45-54,3,0,EN,,27-Mar-20,,
11451191429,45-54,1,0,EN,,27-Mar-20,,
11451192641,25-34,1,0,EN,,27-Mar-20,,
11451199428,35-44,0,3,EN,,27-Mar-20,,
11451200429,35-44,1,0,EN,,27-Mar-20,,
11451202363,25-34,1,0,EN,,27-Mar-20,,
11451202446,25-34,1,0,EN,,27-Mar-20,,
11451208621,25-34,2,0,EN,,27-Mar-20,,
11451213822,25-34,1,0,EN,,27-Mar-20,,
11451225592,35-44,2,0,EN,,27-Mar-20,,
11451268460,18-24,2,0,EN,,27-Mar-20,,
11451278316,45-54,4,0,EN,,27-Mar-20,,
11451280322,45-54,3,2,EN,,27-Mar-20,,
11451283032,18-24,1,3,EN,,27-Mar-20,,
11451301426,25-34,2,1,EN,,27-Mar-20,,
11451309803,35-44,1,0,EN,,27-Mar-20,,
11451344549,45-54,3,0,EN,,27-Mar-20,,
11451360061,65-74,3,1,EN,,27-Mar-20,,
11451396391,45-54,2,2,EN,,27-Mar-20,,
11451418452,35-44,1,0,EN,,27-Mar-20,,
11451482845,35-44,2,0,EN,,27-Mar-20,,
11451645746,35-44,0,0,EN,,27-Mar-20,,
11451691455,25-34,1,0,EN,,27-Mar-20,,
11451903704,45-54,5 or more,0,EN,,27-Mar-20,,
11452135069,35-44,2,0,EN,,27-Mar-20,,
11452149119,,0,0,EN,,27-Mar-20,,
11466101136,35-44,3,0,EN,,1-Apr-20,LU,
11467917059,35-44,3,0,EN,,2-Apr-20,LU,
11468019260,35-44,2,0,EN,,2-Apr-20,others,
11468042838,45-54,3,0,EN,,2-Apr-20,others,
11468068468,35-44,3,0,EN,,2-Apr-20,LU,-fun
11468071149,45-54,3,0,EN,,2-Apr-20,LU,
11468074524,25-34,2,0,EN,,2-Apr-20,IT,-supermarket
11468087406,45-54,0,1,EN,,2-Apr-20,others,-supermarket
11468109372,25-34,2,0,EN,,2-Apr-20,others,
11468109805,55-64,1,0,EN,,2-Apr-20,LU,-supermarket
11468130763,45-54,3,0,EN,,2-Apr-20,others,
11468136015,35-44,3,0,EN,,2-Apr-20,,
11468147681,55-64,3,0,EN,,2-Apr-20,LU,-fun
11468158196,45-54,1,0,EN,,2-Apr-20,FR,
11468172920,35-44,2,4,EN,,2-Apr-20,,-work
11468173539,35-44,2,0,EN,,2-Apr-20,others,
11468178032,45-54,1,0,EN,,2-Apr-20,LU,-other
11468192348,35-44,2,0,EN,,2-Apr-20,others,
11468197635,45-54,1,0,EN,,2-Apr-20,FR,
11468203582,35-44,4,0,EN,,2-Apr-20,LU,
11468208267,25-34,1,0,EN,,2-Apr-20,others,-supermarket
11468209043,35-44,2,0,EN,,2-Apr-20,LU,
